,movieId,count
3717,5147,4
3718,5151,18
3719,5152,18
3720,5155,1
3721,5156,1
3722,5159,7
3723,5165,2
3724,5168,1
3725,5170,2
3726,5171,22
3727,5177,2
3728,5178,1
3729,5181,2
3730,5187,3
3731,5189,1
3732,5197,1
3733,5198,1
3734,5202,2
3735,5205,2
3736,5209,1
3737,5212,1
3738,5213,1
3739,5214,4
3740,5218,85
3741,5219,30
3742,5220,10
3743,5221,1
3744,5222,4
3745,5224,2
3746,5225,21
3747,5226,2
3748,5231,1
3749,5237,1
3750,5238,2
3751,5239,1
3752,5240,1
3753,5241,1
3754,5244,1
3755,5246,4
3756,5247,9
3757,5248,4
3758,5250,3
3759,5254,34
3760,5255,4
3761,5256,2
3762,5258,2
3763,5264,4
3764,5265,11
3765,5266,37
3766,5267,12
3767,5268,1
3768,5269,1
3769,5272,1
3770,5275,1
3771,5278,1
3772,5279,2
3773,5282,2
3774,5283,22
3775,5284,1
3776,5285,1
3777,5288,2
3778,5291,18
3779,5292,7
3780,5293,9
3781,5294,11
3782,5296,10
3783,5297,2
3784,5298,5
3785,5299,60
3786,5300,1
3787,5303,7
3788,5304,2
3789,5307,1
3790,5308,19
3791,5309,8
3792,5311,1
3793,5312,7
3794,5313,22
3795,5316,7
3796,5319,6
3797,5321,1
3798,5322,1
3799,5323,8
3800,5324,2
3801,5325,7
3802,5328,1
3803,5329,10
3804,5333,3
3805,5334,2
3806,5337,3
3807,5338,1
3808,5339,6
3809,5341,2
3810,5345,1
3811,5346,2
3812,5347,2
3813,5348,1
3814,5349,122
3815,5353,1
3816,5356,1
3817,5357,2
3818,5358,1
3819,5361,2
3820,5363,9
3821,5364,7
3822,5365,1
3823,5372,1
3824,5373,1
3825,5375,1
3826,5377,44
3827,5378,92
3828,5379,6
3829,5380,10
3830,5382,3
3831,5384,1
3832,5385,1
3833,5387,3
3834,5388,33
3835,5389,2
3836,5390,1
3837,5391,3
3838,5397,2
3839,5398,2
3840,5400,17
3841,5401,9
3842,5404,3
3843,5409,2
3844,5410,4
3845,5414,4
3846,5415,4
3847,5416,1
3848,5417,3
3849,5418,112
3850,5419,17
3851,5420,8
3852,5421,6
3853,5422,1
3854,5423,3
3855,5424,1
3856,5425,2
3857,5427,3
3858,5428,4
3859,5433,3
3860,5434,5
3861,5435,1
3862,5437,3
3863,5438,4
3864,5440,1
3865,5442,1
3866,5443,2
3867,5444,29
3868,5445,120
3869,5446,7
3870,5447,2
3871,5448,1
3872,5449,22
3873,5450,5
3874,5451,5
3875,5452,6
3876,5454,2
3877,5455,1
3878,5456,1
3879,5458,1
3880,5459,61
3881,5460,3
3882,5461,1
3883,5462,2
3884,5463,18
3885,5464,49
3886,5465,1
3887,5466,4
3888,5468,1
3889,5470,3
3890,5471,3
3891,5472,2
3892,5475,3
3893,5476,3
3894,5477,4
3895,5478,8
3896,5479,6
3897,5480,5
3898,5481,65
3899,5483,3
3900,5485,3
3901,5486,2
3902,5489,1
3903,5490,1
3904,5493,1
3905,5497,3
3906,5498,1
3907,5499,2
3908,5500,10
3909,5501,7
3910,5502,63
3911,5503,1
3912,5504,7
3913,5505,12
3914,5506,3
3915,5507,24
3916,5508,7
3917,5512,2
3918,5513,1
3919,5515,1
3920,5521,2
3921,5522,4
3922,5523,3
3923,5524,8
3924,5525,1
3925,5527,4
3926,5528,19
3927,5529,2
3928,5530,7
3929,5531,2
3930,5532,1
3931,5537,1
3932,5538,2
3933,5539,2
3934,5540,9
3935,5541,15
3936,5543,2
3937,5544,4
3938,5548,5
3939,5550,1
3940,5553,8
3941,5556,3
3942,5560,1
3943,5562,1
3944,5563,3
3945,5564,2
3946,5568,7
3947,5569,2
3948,5570,5
3949,5572,7
3950,5573,7
3951,5574,26
3952,5575,1
3953,5577,12
3954,5580,1
3955,5581,1
3956,5582,8
3957,5584,1
3958,5585,6
3959,5588,2
3960,5589,3
3961,5590,1
3962,5591,1
3963,5596,1
3964,5597,2
3965,5601,1
3966,5602,1
3967,5603,2
3968,5604,1
3969,5607,1
3970,5608,11
3971,5609,2
3972,5610,3
3973,5611,2
3974,5612,1
3975,5613,3
3976,5614,1
3977,5615,1
3978,5617,25
3979,5618,87
3980,5619,2
3981,5620,28
3982,5621,10
3983,5625,3
3984,5628,5
3985,5629,1
3986,5630,31
3987,5632,5
3988,5633,2
3989,5635,1
3990,5636,2
3991,5637,2
3992,5638,1
3993,5640,1
3994,5643,3
3995,5644,3
3996,5646,4
3997,5649,1
3998,5650,11
3999,5651,1
4000,5657,1
4001,5663,1
4002,5664,1
4003,5665,5
4004,5666,5
4005,5667,2
4006,5668,4
4007,5669,58
4008,5670,2
4009,5672,2
4010,5673,33
4011,5675,1
4012,5678,3
4013,5679,47
4014,5680,3
4015,5682,2
4016,5684,1
4017,5685,2
4018,5688,2
4019,5689,1
4020,5690,16
4021,5693,11
4022,5694,2
4023,5696,3
4024,5699,1
4025,5700,1
4026,5704,1
4027,5706,1
4028,5707,2
4029,5710,2
4030,5712,4
4031,5720,1
4032,5723,1
4033,5733,1
4034,5735,2
4035,5736,1
4036,5741,1
4037,5742,1
4038,5745,1
4039,5746,1
4040,5747,7
4041,5749,1
4042,5752,1
4043,5755,2
4044,5764,1
4045,5767,1
4046,5768,1
4047,5771,1
4048,5772,2
4049,5773,1
4050,5779,1
4051,5780,1
4052,5782,19
4053,5784,9
4054,5785,17
4055,5786,1
4056,5787,1
4057,5788,3
4058,5791,16
4059,5792,6
4060,5796,5
4061,5797,1
4062,5799,1
4063,5801,1
4064,5802,1
4065,5803,7
4066,5804,5
4067,5809,4
4068,5810,41
4069,5812,11
4070,5816,102
4071,5817,1
4072,5818,1
4073,5820,3
4074,5826,1
4075,5828,1
4076,5829,1
4077,5833,3
4078,5836,1
4079,5838,1
4080,5839,1
4081,5840,1
4082,5841,3
4083,5843,4
4084,5847,1
4085,5849,1
4086,5853,2
4087,5856,1
4088,5863,1
4089,5867,2
4090,5872,27
4091,5873,4
4092,5874,5
4093,5875,1
4094,5876,5
4095,5878,14
4096,5879,4
4097,5880,2
4098,5881,20
4099,5882,8
4100,5883,1
4101,5884,1
4102,5888,1
4103,5889,1
4104,5890,2
4105,5891,4
4106,5893,2
4107,5896,1
4108,5899,4
4109,5900,8
4110,5901,1
4111,5902,46
4112,5903,44
4113,5909,5
4114,5912,1
4115,5915,2
4116,5919,2
4117,5922,1
4118,5925,2
4119,5927,1
4120,5929,1
4121,5932,2
4122,5938,2
4123,5941,6
4124,5942,6
4125,5943,19
4126,5944,19
4127,5945,26
4128,5947,1
4129,5949,2
4130,5951,4
4131,5952,188
4132,5953,1
4133,5954,22
4134,5955,9
4135,5956,55
4136,5957,19
4137,5959,9
4138,5961,1
4139,5962,1
4140,5963,2
4141,5965,3
4142,5968,1
4143,5969,1
4144,5970,10
4145,5971,37
4146,5974,1
4147,5975,1
4148,5979,1
4149,5980,2
4150,5984,2
4151,5986,1
4152,5988,4
4153,5989,115
4154,5990,1
4155,5991,49
4156,5992,15
4157,5993,5
4158,5994,2
4159,5995,46
4160,5999,2
4161,6001,7
4162,6002,3
4163,6003,15
4164,6005,3
4165,6006,8
4166,6009,1
4167,6012,4
4168,6013,2
4169,6014,5
4170,6016,75
4171,6020,1
4172,6021,1
4173,6022,3
4174,6023,2
4175,6025,5
4176,6027,3
4177,6030,1
4178,6031,2
4179,6033,1
4180,6035,2
4181,6036,1
4182,6039,4
4183,6040,4
4184,6041,3
4185,6042,1
4186,6044,1
4187,6049,1
4188,6051,3
4189,6055,2
4190,6057,1
4191,6058,10
4192,6059,17
4193,6060,2
4194,6062,6
4195,6063,3
4196,6064,1
4197,6067,1
4198,6070,1
4199,6078,2
4200,6086,1
4201,6090,1
4202,6093,4
4203,6095,1
4204,6100,3
4205,6101,1
4206,6104,9
4207,6107,1
4208,6111,1
4209,6116,2
4210,6119,1
4211,6122,2
4212,6123,1
4213,6124,2
4214,6125,1
4215,6140,2
4216,6141,1
4217,6143,2
4218,6145,1
4219,6148,3
4220,6153,2
4221,6155,29
4222,6156,19
4223,6157,32
4224,6158,1
4225,6159,2
4226,6162,3
4227,6163,1
4228,6166,8
4229,6169,2
4230,6170,3
4231,6178,1
4232,6181,1
4233,6182,1
4234,6183,3
4235,6184,4
4236,6185,3
4237,6186,1
4238,6187,8
4239,6188,39
4240,6192,1
4241,6193,3
4242,6195,2
4243,6196,3
4244,6197,3
4245,6201,1
4246,6202,1
4247,6203,2
4248,6204,1
4249,6210,1
4250,6212,6
4251,6213,7
4252,6214,9
4253,6215,3
4254,6216,2
4255,6217,2
4256,6218,40
4257,6219,3
4258,6220,4
4259,6222,1
4260,6223,2
4261,6225,1
4262,6228,1
4263,6232,1
4264,6234,1
4265,6235,3
4266,6237,1
4267,6238,9
4268,6239,2
4269,6241,1
4270,6242,11
4271,6244,2
4272,6245,1
4273,6246,1
4274,6249,4
4275,6250,7
4276,6251,1
4277,6252,4
4278,6254,2
4279,6263,2
4280,6264,8
4281,6265,2
4282,6266,8
4283,6267,1
4284,6268,2
4285,6269,2
4286,6270,3
4287,6271,1
4288,6273,1
4289,6279,1
4290,6280,2
4291,6281,32
4292,6283,20
4293,6285,1
4294,6286,4
4295,6287,34
4296,6288,4
4297,6289,1
4298,6290,7
4299,6291,3
4300,6294,11
4301,6295,1
4302,6296,14
4303,6297,20
4304,6298,3
4305,6299,9
4306,6300,3
4307,6301,5
4308,6302,1
4309,6303,8
4310,6305,10
4311,6306,3
4312,6308,4
4313,6310,1
4314,6313,2
4315,6314,2
4316,6315,3
4317,6316,1
4318,6319,3
4319,6320,2
4320,6322,6
4321,6323,22
4322,6324,2
4323,6327,3
4324,6329,1
4325,6330,2
4326,6331,13
4327,6332,4
4328,6333,76
4329,6334,3
4330,6335,3
4331,6336,1
4332,6337,4
4333,6338,6
4334,6339,4
4335,6341,4
4336,6342,1
4337,6344,1
4338,6345,3
4339,6347,1
4340,6348,3
4341,6349,3
4342,6350,24
4343,6357,2
4344,6358,1
4345,6365,96
4346,6367,10
4347,6368,4
4348,6370,5
4349,6371,1
4350,6373,71
4351,6374,3
4352,6375,4
4353,6376,2
4354,6377,141
4355,6378,59
4356,6379,2
4357,6380,7
4358,6382,1
4359,6383,19
4360,6385,14
4361,6386,1
4362,6387,3
4363,6390,1
4364,6395,1
4365,6400,1
4366,6402,1
4367,6405,2
4368,6407,1
4369,6408,1
4370,6410,2
4371,6412,2
4372,6415,1
4373,6417,1
4374,6422,1
4375,6424,1
4376,6425,2
4377,6427,1
4378,6428,2
4379,6429,1
4380,6433,3
4381,6434,1
4382,6436,3
4383,6440,14
4384,6442,2
4385,6448,2
4386,6449,1
4387,6452,1
4388,6453,1
4389,6454,1
4390,6460,5
4391,6461,6
4392,6464,2
4393,6465,1
4394,6466,3
4395,6476,1
4396,6477,1
4397,6480,1
4398,6482,11
4399,6483,3
4400,6484,7
4401,6493,1
4402,6502,58
4403,6503,27
4404,6506,1
4405,6509,2
4406,6510,1
4407,6514,1
4408,6515,1
4409,6516,1
4410,6517,2
4411,6523,2
4412,6527,1
4413,6528,1
4414,6530,2
4415,6533,1
4416,6534,33
4417,6535,11
4418,6536,6
4419,6537,45
4420,6538,5
4421,6539,149
4422,6541,32
4423,6542,1
4424,6545,1
4425,6547,2
4426,6548,17
4427,6549,3
4428,6550,13
4429,6551,1
4430,6552,12
4431,6553,1
4432,6554,2
4433,6557,1
4434,6558,3
4435,6559,4
4436,6560,1
4437,6561,1
4438,6563,1
4439,6564,17
4440,6565,18
4441,6566,3
4442,6567,3
4443,6568,2
4444,6571,1
4445,6572,2
4446,6573,1
4447,6574,1
4448,6577,2
4449,6578,1
4450,6579,2
4451,6581,2
4452,6582,3
4453,6583,1
4454,6584,3
4455,6586,16
4456,6587,1
4457,6588,1
4458,6591,6
4459,6592,1
4460,6593,24
4461,6595,14
4462,6596,1
4463,6597,1
4464,6598,1
4465,6603,1
4466,6604,1
4467,6609,1
4468,6611,1
4469,6612,2
4470,6614,3
4471,6615,9
4472,6616,2
4473,6617,9
4474,6618,17
4475,6619,6
4476,6620,18
4477,6624,5
4478,6625,4
4479,6628,1
4480,6629,3
4481,6631,2
4482,6636,4
4483,6638,3
4484,6639,7
4485,6643,4
4486,6644,1
4487,6645,7
4488,6650,3
4489,6654,1
4490,6656,1
4491,6658,4
4492,6659,16
4493,6660,1
4494,6662,11
4495,6663,5
4496,6664,6
4497,6665,1
4498,6666,5
4499,6667,1
4500,6669,6
4501,6670,2
4502,6671,1
4503,6678,1
4504,6679,1
4505,6684,2
4506,6686,5
4507,6687,4
4508,6688,1
4509,6689,1
4510,6691,1
4511,6692,1
4512,6695,4
4513,6696,1
4514,6699,1
4515,6702,5
4516,6705,1
4517,6706,1
4518,6707,8
4519,6708,34
4520,6709,14
4521,6710,4
4522,6711,74
4523,6713,5
4524,6715,1
4525,6718,1
4526,6720,2
4527,6721,7
4528,6722,1
4529,6723,2
4530,6724,5
4531,6731,8
4532,6732,2
4533,6734,2
4534,6744,4
4535,6746,1
4536,6748,1
4537,6750,3
4538,6751,1
4539,6752,1
4540,6753,12
4541,6754,33
4542,6755,14
4543,6760,2
4544,6763,7
4545,6764,17
4546,6765,9
4547,6768,1
4548,6769,1
4549,6770,2
4550,6772,1
4551,6773,22
4552,6774,8
4553,6775,1
4554,6776,3
4555,6777,5
4556,6780,2
4557,6782,1
4558,6783,3
4559,6785,4
4560,6786,4
4561,6787,27
4562,6788,1
4563,6789,1
4564,6790,3
4565,6791,5
4566,6793,11
4567,6794,5
4568,6796,18
4569,6797,1
4570,6798,2
4571,6800,3
4572,6803,1
4573,6804,1
4574,6807,40
4575,6808,4
4576,6809,1
4577,6810,5
4578,6811,5
4579,6812,2
4580,6814,1
4581,6816,1
4582,6817,1
4583,6818,2
4584,6820,6
4585,6821,1
4586,6827,3
4587,6832,5
4588,6835,1
4589,6836,1
4590,6837,1
4591,6850,3
4592,6851,2
4593,6852,4
4594,6853,1
4595,6856,2
4596,6857,13
4597,6858,2
4598,6860,1
4599,6862,2
4600,6863,66
4601,6867,12
4602,6868,7
4603,6869,3
4604,6870,52
4605,6872,4
4606,6873,20
4607,6874,131
4608,6879,17
4609,6880,7
4610,6881,7
4611,6882,1
4612,6883,1
4613,6884,2
4614,6885,3
4615,6886,1
4616,6887,5
4617,6888,20
4618,6889,2
4619,6890,9
4620,6893,10
4621,6898,3
4622,6899,1
4623,6902,2
4624,6909,2
4625,6911,1
4626,6912,1
4627,6918,2
4628,6920,3
4629,6927,1
4630,6932,7
4631,6934,79
4632,6935,1
4633,6936,39
4634,6938,1
4635,6939,1
4636,6942,59
4637,6944,13
4638,6945,2
4639,6946,2
4640,6947,36
4641,6948,1
4642,6949,1
4643,6950,3
4644,6951,5
4645,6952,9
4646,6953,25
4647,6954,3
4648,6957,26
4649,6958,10
4650,6959,3
4651,6961,1
4652,6962,1
4653,6963,2
4654,6965,1
4655,6966,3
4656,6967,1
4657,6969,1
4658,6970,2
4659,6971,1
4660,6973,1
4661,6974,6
4662,6975,5
4663,6978,4
4664,6979,21
4665,6981,2
4666,6982,1
4667,6983,1
4668,6984,1
4669,6985,5
4670,6986,1
4671,6987,7
4672,6989,4
4673,6990,1
4674,6992,2
4675,6993,13
4676,6994,2
4677,6996,7
4678,6997,2
4679,6998,1
4680,6999,2
4681,7000,4
4682,7001,6
4683,7004,17
4684,7005,1
4685,7007,8
4686,7008,5
4687,7009,3
4688,7010,3
4689,7012,1
4690,7013,7
4691,7015,3
4692,7016,3
4693,7017,3
4694,7018,5
4695,7019,2
4696,7022,30
4697,7023,1
4698,7024,3
4699,7025,2
4700,7026,4
4701,7027,5
4702,7028,7
4703,7030,2
4704,7031,1
4705,7032,1
4706,7033,4
4707,7034,8
4708,7036,7
4709,7037,1
4710,7038,1
4711,7040,1
4712,7041,1
4713,7044,5
4714,7045,3
4715,7046,11
4716,7047,1
4717,7048,4
4718,7049,1
4719,7050,2
4720,7051,2
4721,7052,1
4722,7053,1
4723,7054,2
4724,7055,1
4725,7056,2
4726,7057,1
4727,7058,1
4728,7059,2
4729,7060,3
4730,7061,1
4731,7062,1
4732,7063,8
4733,7064,6
4734,7065,1
4735,7067,2
4736,7069,4
4737,7070,1
4738,7071,1
4739,7072,3
4740,7073,1
4741,7074,1
4742,7075,1
4743,7076,8
4744,7078,3
4745,7079,2
4746,7080,3
4747,7082,2
4748,7083,1
4749,7084,4
4750,7085,2
4751,7086,1
4752,7087,2
4753,7088,1
4754,7089,2
4755,7090,38
4756,7091,2
4757,7092,2
4758,7093,2
4759,7096,1
4760,7099,23
4761,7101,6
4762,7102,4
4763,7103,1
4764,7104,3
4765,7107,2
4766,7108,2
4767,7109,1
4768,7114,1
4769,7115,5
4770,7116,4
4771,7117,5
4772,7118,2
4773,7121,4
4774,7122,1
4775,7123,9
4776,7124,3
4777,7125,1
4778,7127,1
4779,7131,1
4780,7132,9
4781,7134,1
4782,7137,10
4783,7139,7
4784,7141,1
4785,7142,3
4786,7143,62
4787,7147,69
4788,7149,17
4789,7150,10
4790,7151,12
4791,7153,185
4792,7154,10
4793,7155,8
4794,7156,13
4795,7158,9
4796,7160,17
4797,7161,8
4798,7162,12
4799,7163,17
4800,7164,6
4801,7165,1
4802,7167,1
4803,7169,8
4804,7171,2
4805,7173,24
4806,7175,2
4807,7176,1
4808,7177,1
4809,7178,1
4810,7179,1
4811,7181,1
4812,7184,1
4813,7190,1
4814,7191,1
4815,7192,2
4816,7193,2
4817,7202,1
4818,7205,1
4819,7206,3
4820,7208,2
4821,7209,3
4822,7211,1
4823,7212,2
4824,7215,4
4825,7216,3
4826,7217,1
4827,7218,1
4828,7219,1
4829,7222,2
4830,7223,1
4831,7225,3
4832,7228,4
4833,7234,6
4834,7235,6
4835,7236,3
4836,7238,1
4837,7243,1
4838,7245,1
4839,7247,11
4840,7248,1
4841,7251,1
4842,7254,46
4843,7255,8
4844,7256,8
4845,7257,4
4846,7258,4
4847,7259,4
4848,7260,1
4849,7261,3
4850,7262,1
4851,7263,10
4852,7264,1
4853,7265,13
4854,7266,1
4855,7282,1
4856,7285,9
4857,7292,1
4858,7293,47
4859,7294,4
4860,7297,3
4861,7299,3
4862,7301,3
4863,7302,1
4864,7303,4
4865,7304,1
4866,7305,2
4867,7306,1
4868,7307,2
4869,7308,1
4870,7310,3
4871,7311,3
4872,7312,1
4873,7315,2
4874,7316,4
4875,7317,15
4876,7318,13
4877,7319,6
4878,7320,5
4879,7321,2
4880,7323,23
4881,7324,11
4882,7325,21
4883,7326,1
4884,7327,6
4885,7328,1
4886,7333,2
4887,7335,1
4888,7336,1
4889,7340,4
4890,7344,1
4891,7345,1
4892,7346,20
4893,7347,15
4894,7348,3
4895,7349,1
4896,7352,2
4897,7354,3
4898,7357,1
4899,7360,16
4900,7361,131
4901,7362,4
4902,7364,1
4903,7366,8
4904,7367,14
4905,7368,1
4906,7369,4
4907,7371,20
4908,7372,1
4909,7373,41
4910,7375,7
4911,7376,6
4912,7377,1
4913,7379,6
4914,7380,7
4915,7381,7
4916,7382,2
4917,7386,4
4918,7387,20
4919,7390,1
4920,7394,1
4921,7395,2
4922,7396,7
4923,7411,1
4924,7414,1
4925,7419,7
4926,7438,110
4927,7439,14
4928,7440,2
4929,7443,1
4930,7444,21
4931,7445,35
4932,7448,4
4933,7449,2
4934,7450,4
4935,7451,39
4936,7454,24
4937,7455,1
4938,7457,1
4939,7458,48
4940,7459,1
4941,7460,6
4942,7477,1
4943,7479,1
4944,7481,4
4945,7482,13
4946,7486,2
4947,7487,1
4948,7492,1
4949,7493,2
4950,7541,4
4951,7560,1
4952,7561,1
4953,7562,1
4954,7564,2
4955,7566,3
4956,7569,12
4957,7570,8
4958,7572,1
4959,7573,8
4960,7579,3
4961,7581,2
4962,7584,2
4963,7587,4
4964,7614,2
4965,7615,1
4966,7616,1
4967,7618,2
4968,7619,3
4969,7620,1
4970,7624,6
4971,7636,1
4972,7646,2
4973,7647,2
4974,7649,5
4975,7650,3
4976,7657,2
4977,7669,9
4978,7698,5
4979,7700,5
4980,7701,7
4981,7702,1
4982,7704,1
4983,7705,2
4984,7706,4
4985,7707,1
4986,7708,1
4987,7713,1
4988,7714,1
4989,7716,1
4990,7720,4
4991,7727,1
4992,7728,3
4993,7730,1
4994,7742,1
4995,7743,2
4996,7745,1
4997,7748,4
4998,7749,1
4999,7753,2
5000,7756,2
5001,7757,6
5002,7762,4
5003,7766,4
5004,7767,2
5005,7772,1
5006,7773,2
5007,7781,1
5008,7782,2
5009,7786,1
5010,7789,2
5011,7802,8
5012,7810,3
5013,7811,1
5014,7812,3
5015,7815,1
5016,7820,2
5017,7822,1
5018,7826,1
5019,7831,1
5020,7832,1
5021,7833,1
5022,7834,3
5023,7835,1
5024,7839,1
5025,7840,3
5026,7841,2
5027,7842,4
5028,7843,1
5029,7844,2
5030,7845,5
5031,7846,3
5032,7879,1
5033,7882,1
5034,7883,2
5035,7884,2
5036,7888,2
5037,7889,2
5038,7891,1
5039,7894,4
5040,7895,2
5041,7896,1
5042,7899,1
5043,7900,1
5044,7916,1
5045,7920,1
5046,7924,1
5047,7925,2
5048,7926,1
5049,7930,2
5050,7932,3
5051,7934,7
5052,7936,1
5053,7937,2
5054,7938,1
5055,7939,1
5056,7940,1
5057,7943,1
5058,7944,1
5059,7951,1
5060,7976,1
5061,7979,1
5062,7980,7
5063,7981,9
5064,7982,4
5065,7983,5
5066,7984,1
5067,7986,1
5068,7987,1
5069,7988,1
5070,7991,3
5071,7993,1
5072,8008,3
5073,8010,1
5074,8011,4
5075,8012,3
5076,8014,10
5077,8015,1
5078,8016,2
5079,8019,1
5080,8024,2
5081,8025,1
5082,8033,3
5083,8035,2
5084,8042,7
5085,8043,1
5086,8044,3
5087,8045,1
5088,8057,1
5089,8092,1
5090,8093,1
5091,8094,1
5092,8117,1
5093,8118,1
5094,8119,3
5095,8121,2
5096,8125,1
5097,8126,1
5098,8128,5
5099,8131,1
5100,8132,9
5101,8136,1
5102,8137,1
5103,8138,2
5104,8142,2
5105,8143,1
5106,8147,1
5107,8153,1
5108,8154,6
5109,8157,5
5110,8158,1
5111,8167,2
5112,8169,7
5113,8183,3
5114,8188,1
5115,8189,1
5116,8190,1
5117,8191,1
5118,8195,2
5119,8196,1
5120,8197,1
5121,8199,2
5122,8207,6
5123,8225,1
5124,8228,17
5125,8232,1
5126,8235,2
5127,8236,1
5128,8238,1
5129,8239,1
5130,8241,1
5131,8253,5
5132,8254,6
5133,8261,3
5134,8264,1
5135,8266,5
5136,8268,2
5137,8270,2
5138,8275,1
5139,8290,2
5140,8293,1
5141,8302,1
5142,8327,2
5143,8331,1
5144,8335,1
5145,8336,1
5146,8337,2
5147,8338,1
5148,8340,7
5149,8341,3
5150,8360,92
5151,8361,50
5152,8362,4
5153,8363,2
5154,8364,4
5155,8366,14
5156,8368,93
5157,8369,3
5158,8370,12
5159,8371,23
5160,8372,5
5161,8373,12
5162,8375,1
5163,8376,37
5164,8378,1
5165,8379,1
5166,8380,1
5167,8382,1
5168,8383,1
5169,8385,1
5170,8387,5
5171,8391,1
5172,8402,1
5173,8405,2
5174,8410,1
5175,8424,1
5176,8425,1
5177,8426,1
5178,8427,1
5179,8446,1
5180,8447,1
5181,8450,1
5182,8451,2
5183,8454,1
5184,8456,1
5185,8458,1
5186,8459,1
5187,8461,1
5188,8462,1
5189,8463,1
5190,8464,50
5191,8465,1
5192,8477,2
5193,8481,1
5194,8482,2
5195,8484,1
5196,8487,2
5197,8491,3
5198,8492,2
5199,8493,6
5200,8494,1
5201,8495,1
5202,8500,1
5203,8501,4
5204,8502,1
5205,8506,2
5206,8507,9
5207,8511,1
5208,8512,1
5209,8518,1
5210,8521,2
5211,8526,3
5212,8528,39
5213,8529,47
5214,8530,2
5215,8531,6
5216,8532,1
5217,8533,38
5218,8534,1
5219,8535,1
5220,8542,3
5221,8571,1
5222,8574,2
5223,8575,1
5224,8577,1
5225,8578,2
5226,8580,1
5227,8581,4
5228,8582,2
5229,8587,1
5230,8588,1
5231,8591,1
5232,8593,1
5233,8596,2
5234,8600,2
5235,8601,1
5236,8604,5
5237,8605,2
5238,8607,5
5239,8609,2
5240,8610,2
5241,8611,1
5242,8614,6
5243,8617,1
5244,8620,2
5245,8622,37
5246,8623,11
5247,8626,1
5248,8632,1
5249,8633,7
5250,8636,79
5251,8638,15
5252,8640,13
5253,8641,57
5254,8643,9
5255,8644,61
5256,8645,8
5257,8650,1
5258,8656,2
5259,8665,75
5260,8666,9
5261,8667,1
5262,8670,1
5263,8677,2
5264,8684,1
5265,8685,1
5266,8690,1
5267,8695,3
5268,8711,1
5269,8712,1
5270,8713,1
5271,8714,1
5272,8718,2
5273,8720,1
5274,8724,2
5275,8727,1
5276,8730,2
5277,8738,1
5278,8743,2
5279,8748,2
5280,8753,1
5281,8754,1
5282,8755,1
5283,8771,1
5284,8772,1
5285,8773,1
5286,8774,1
5287,8778,2
5288,8781,12
5289,8782,2
5290,8783,26
5291,8784,48
5292,8795,1
5293,8796,5
5294,8798,44
5295,8799,3
5296,8800,1
5297,8804,1
5298,8807,34
5299,8808,7
5300,8809,2
5301,8810,17
5302,8813,2
5303,8814,7
5304,8815,3
5305,8827,5
5306,8830,2
5307,8831,1
5308,8832,2
5309,8833,3
5310,8835,3
5311,8836,3
5312,8838,3
5313,8840,1
5314,8844,1
5315,8848,2
5316,8860,7
5317,8861,14
5318,8864,3
5319,8865,18
5320,8866,9
5321,8869,6
5322,8870,5
5323,8873,27
5324,8874,77
5325,8875,1
5326,8879,6
5327,8880,7
5328,8894,1
5329,8905,1
5330,8906,3
5331,8907,13
5332,8908,6
5333,8910,21
5334,8911,1
5335,8912,2
5336,8914,17
5337,8915,1
5338,8916,3
5339,8917,32
5340,8918,1
5341,8919,2
5342,8920,1
5343,8921,1
5344,8928,3
5345,8933,1
5346,8934,1
5347,8937,8
5348,8938,1
5349,8939,3
5350,8943,2
5351,8946,2
5352,8947,10
5353,8948,3
5354,8949,39
5355,8950,38
5356,8951,4
5357,8952,1
5358,8954,1
5359,8955,1
5360,8957,33
5361,8958,19
5362,8959,3
5363,8961,125
5364,8964,1
5365,8965,11
5366,8966,8
5367,8967,4
5368,8968,6
5369,8969,20
5370,8970,32
5371,8972,38
5372,8973,8
5373,8974,2
5374,8977,10
5375,8978,2
5376,8979,1
5377,8981,16
5378,8982,3
5379,8983,25
5380,8984,43
5381,8985,14
5382,8987,1
5383,8989,1
5384,8998,1
5385,9004,1
5386,9005,2
5387,9008,1
5388,9010,5
5389,9018,3
5390,25746,1
5391,25750,2
5392,25752,1
5393,25753,1
5394,25757,1
5395,25769,1
5396,25771,4
5397,25773,1
5398,25782,1
5399,25788,2
5400,25795,1
5401,25797,1
5402,25805,1
5403,25825,4
5404,25826,1
5405,25827,2
5406,25833,1
5407,25834,1
5408,25841,3
5409,25850,3
5410,25856,2
5411,25865,1
5412,25870,1
5413,25886,2
5414,25887,1
5415,25898,2
5416,25905,1
5417,25906,1
5418,25923,1
5419,25927,1
5420,25937,3
5421,25940,1
5422,25946,1
5423,25947,1
5424,25952,1
5425,25959,1
5426,25962,1
5427,25963,1
5428,25996,1
5429,25999,1
5430,26002,1
5431,26003,1
5432,26038,1
5433,26048,1
5434,26052,2
5435,26059,1
5436,26073,1
5437,26078,1
5438,26082,3
5439,26084,5
5440,26095,1
5441,26116,2
5442,26122,1
5443,26124,1
5444,26131,5
5445,26133,6
5446,26142,1
5447,26147,1
5448,26150,1
5449,26151,2
5450,26152,5
5451,26158,1
5452,26159,2
5453,26169,1
5454,26171,3
5455,26172,2
5456,26176,1
5457,26183,2
5458,26184,2
5459,26195,1
5460,26198,2
5461,26225,1
5462,26231,1
5463,26236,1
5464,26237,1
5465,26242,5
