,userId,movieId,rating,timestamp
74583,380,104913,5.0,1493474296
53991,380,106072,4.0,1494708603
68212,380,4343,4.0,1494613177
91342,380,40617,3.0,1494796925
86578,380,70159,2.0,1494635627
84160,380,167746,5.0,1508436102
78794,380,5541,4.0,1495475921
2206,380,316,5.0,1494278656
4870,380,648,4.0,1493667391
91338,380,40614,3.0,1494696709
40633,380,95510,4.0,1494635368
59973,380,3264,3.0,1494035952
62284,380,4990,3.0,1494613492
27479,380,204,3.0,1494035868
88081,380,37380,4.0,1494071659
85703,380,86644,4.0,1493420938
88025,380,3054,3.0,1495234979
88096,380,46335,1.0,1494071585
77044,380,7387,5.0,1493474344
78118,380,6754,4.0,1494267365
34249,380,5378,3.0,1494528183
7310,380,1210,5.0,1493419767
36793,380,31878,5.0,1494071378
91074,380,90345,3.5,1536875800
67298,380,1387,4.0,1493473978
78996,380,8781,3.0,1494528670
51814,380,44191,4.0,1493419814
87006,380,5609,3.0,1494268086
78828,380,6383,3.0,1494071366
79054,380,8866,3.0,1494071693
88086,380,41716,4.0,1494267797
45425,380,111759,5.0,1502222505
5108,380,733,3.0,1493667403
7701,380,1220,5.0,1493474197
80814,380,4386,3.0,1494613335
68281,380,5010,4.0,1494528202
53346,380,78469,4.0,1493420822
91323,380,26999,3.0,1495235498
88252,380,95307,3.0,1493421652
10827,380,2161,4.0,1494803715
45383,380,110102,5.0,1493473911
59930,380,3254,3.0,1494804226
66638,380,3265,4.0,1494036091
62494,380,5299,4.0,1494613099
76396,380,51086,3.0,1494696270
91320,380,26585,4.0,1508436906
53881,380,102445,4.0,1494804218
27025,380,165,5.0,1493667390
85691,380,173145,5.0,1536873837
73896,380,4975,3.0,1494613044
26675,380,145,3.0,1494035743
89655,380,7846,3.5,1509048041
91325,380,27584,3.0,1494796776
53361,380,79293,2.0,1493420806
71132,380,5449,2.0,1494267424
64857,380,108190,3.0,1502542929
57806,380,2167,5.0,1493667726
61431,380,3999,3.0,1494613248
75616,380,54999,5.0,1494696298
330,380,6,5.0,1494278663
85710,380,130634,3.0,1508109656
71109,380,3997,3.0,1494613366
32969,380,4018,3.0,1494613018
46423,380,1223,5.0,1493473895
51454,380,34150,4.0,1494071334
74751,380,188301,4.0,1534123382
63968,380,61160,2.5,1494696399
76364,380,48043,3.0,1494696158
62720,380,6157,3.0,1494267353
87438,380,49932,1.0,1494696678
13847,380,2997,4.0,1493473888
68785,380,8810,3.0,1494267406
9939,381,1967,5.0,1200824370
68047,381,3256,4.0,1167542577
501,381,47,2.0,1166980226
30872,381,587,4.0,1165975429
65794,381,46976,4.0,1165286250
22170,381,3996,3.0,1165975841
68213,381,4343,2.0,1167543668
39478,381,51662,3.5,1173650257
77248,381,54259,3.5,1197247604
61314,381,3948,3.0,1167542125
30162,381,455,3.5,1168665906
9822,381,1805,3.5,1167543561
52352,381,53996,3.5,1187320055
11363,381,2353,4.5,1165976041
71540,381,4890,3.5,1167543100
77707,381,6936,4.0,1167542548
78982,381,8366,4.5,1262899781
37464,381,49272,3.5,1178867322
34043,381,5218,4.0,1166972011
11257,381,2329,4.0,1200823794
33784,381,4993,4.0,1200824346
6544,381,1196,3.5,1200824537
37339,381,45517,4.0,1164382873
5807,381,1080,4.0,1165975908
11145,381,2291,5.0,1200823910
61538,381,4025,4.0,1167542305
36199,381,8636,3.0,1167541750
76487,381,68554,4.0,1248413815
8888,381,1500,4.0,1165976012
82712,381,50912,2.0,1197247442
48099,381,4571,3.5,1200823832
12998,381,2797,4.0,1165975904
54802,381,379,3.5,1164381946
38254,381,1088,3.5,1168664508
78391,381,2471,4.0,1168665981
65966,381,55820,4.0,1197247488
67007,381,47610,4.0,1166979907
73536,381,2431,4.0,1168664708
71271,381,3270,4.0,1166208586
43859,381,4022,4.0,1165976142
91331,381,31804,4.5,1200823769
10443,381,2054,3.5,1164877045
59720,381,3082,3.5,1167543035
12683,381,2692,4.0,1200823476
37530,381,49286,4.0,1167540057
12284,381,2617,4.0,1165975484
78330,381,2125,4.5,1164381936
35026,381,5989,4.0,1165975319
53126,381,69951,3.5,1263398689
62721,381,6157,2.5,1167542724
62495,381,5299,5.0,1200824311
15688,381,1704,4.5,1165975117
39911,381,68954,4.5,1248413728
36063,381,8368,4.0,1167541795
5015,381,673,3.0,1168664486
76378,381,49649,2.5,1168481319
22361,381,4027,4.0,1165975463
43933,381,4720,4.5,1166971967
10595,381,2105,3.0,1164877040
1726,381,260,3.5,1200824545
57343,381,2003,3.0,1167542374
49644,381,2918,4.5,1165975910
39638,381,56367,5.0,1199053717
63843,381,56775,2.0,1199053726
43284,381,1527,2.0,1164383349
71513,381,3968,4.0,1168666239
58444,381,2394,4.0,1200823937
34727,381,5816,4.0,1164876974
79719,381,69784,2.0,1248413798
10680,381,2115,3.5,1165975937
37175,381,34048,3.5,1167543181
35163,381,6333,3.0,1200824467
37615,381,586,1.0,1164877371
65514,381,6711,3.0,1166979188
61729,381,4299,4.0,1167542790
11751,381,2502,4.5,1164383867
86586,381,72733,4.0,1262898527
4871,381,648,3.0,1164877247
80188,381,72226,5.0,1262898613
39041,381,8529,4.0,1200824242
24108,381,344,3.0,1164877251
5406,381,780,4.0,1164877227
31170,381,719,3.5,1167543588
33621,381,4963,4.0,1166972007
61432,381,3999,3.0,1168666243
74404,381,45880,4.0,1170587344
24447,381,380,3.5,1164877219
9249,381,1580,4.0,1164877326
24270,381,364,4.0,1164877278
25156,381,2,4.0,1166971855
88707,381,51698,3.5,1175821154
9773,381,1777,4.5,1200824491
82448,381,54190,5.0,1197247559
68482,381,6537,2.5,1166971984
21186,381,2762,5.0,1200824255
48278,381,31658,5.0,1200824385
35415,381,6539,3.5,1200823941
76503,381,78105,3.0,1278632715
79390,381,52287,3.0,1199054075
51380,381,33004,2.0,1168666068
11505,381,2406,3.5,1165975503
36561,381,8961,4.5,1164383392
53157,381,73268,3.5,1263295233
6704,381,1197,4.0,1164383604
86021,381,2162,3.0,1164877047
23484,381,150,3.5,1164876696
15150,381,3793,4.0,1165975387
88068,381,36708,4.0,1176050640
77834,381,34072,3.5,1164383580
78959,381,7454,3.0,1167543277
43543,381,2081,3.5,1166971995
91427,381,45074,2.5,1164383030
49153,381,1544,3.0,1167542430
63616,381,45447,3.0,1164383070
61820,381,4367,4.0,1167543070
37382,381,46530,3.5,1165975499
79069,381,8910,2.5,1167543227
39569,381,54286,4.0,1187320025
88732,381,55995,3.0,1197247514
46767,381,3000,4.0,1200823935
83107,381,26662,4.0,1168666062
75409,381,7163,2.5,1168666178
50638,381,6373,3.0,1168665928
14565,381,3489,4.0,1175821292
91428,381,53326,2.0,1262977669
91429,381,55259,1.0,1197247550
75512,381,52722,1.0,1199054053
30937,381,609,3.0,1175821270
74211,381,8371,3.5,1168664504
8612,381,1291,3.5,1164877359
59931,381,3254,3.0,1167543670
62410,381,5171,2.0,1167543545
83839,381,69436,2.5,1248413865
31835,381,1246,4.0,1165975930
54965,381,551,5.0,1200823958
33494,381,4886,4.0,1164383523
20977,381,2683,3.0,1165975407
50377,381,5669,3.5,1164876799
82683,381,4873,4.5,1200823623
707,381,50,4.5,1168576731
19109,381,595,3.0,1168662656
20268,381,1907,4.0,1167543323
4709,381,608,3.5,1176325533
38573,381,5957,4.0,1168666047
10828,381,2161,4.5,1167543075
30468,381,497,4.0,1165975976
12407,381,2628,3.5,1200824541
36666,381,8972,3.5,1167542983
75441,381,34338,1.0,1171128048
36633,381,8970,4.0,1164383813
14267,381,3247,4.0,1167543109
63783,381,53121,3.5,1199054020
37287,381,45499,3.0,1200824469
19262,381,1046,5.0,1278808888
91430,381,63808,2.5,1262898117
4964,381,661,5.0,1200824373
8965,381,1517,3.0,1165975458
53115,381,69640,1.0,1248413809
52318,381,53972,4.0,1187320073
76333,381,27706,3.5,1164876995
52291,381,53464,2.0,1199054003
3333,381,480,4.0,1164876671
61031,381,2006,3.5,1168663095
33329,381,4643,2.0,1167541817
79252,381,45431,4.0,1164382943
42438,381,3753,4.0,1165975398
63575,381,45186,3.0,1164383055
38704,381,6377,5.0,1200824415
3511,381,500,4.0,1166979383
48724,381,653,3.0,1165975964
60606,381,3608,1.0,1167543213
37211,381,34319,4.0,1167542342
90642,381,37857,3.5,1164876892
43377,381,1653,4.0,1164383246
22232,381,4002,4.0,1165287087
52569,381,56757,4.5,1199053720
57496,381,2082,2.5,1164382262
59287,381,2788,4.0,1200823826
55660,381,1297,4.0,1200824263
6158,381,1097,4.0,1164876945
55272,381,788,2.0,1165975857
51877,381,44199,4.0,1170587364
50547,381,5995,5.0,1164876462
8353,381,1270,4.0,1164877266
51328,381,30793,3.5,1164876905
20157,381,1734,4.5,1166979121
2875,381,367,1.0,1165975313
50699,381,6378,4.5,1165975393
31433,381,837,4.0,1164381983
73720,381,5308,3.5,1167543574
49537,381,2706,3.0,1165975876
88996,381,47810,1.5,1168481279
7311,381,1210,3.5,1200824536
65570,381,8464,3.5,1200824522
91423,381,43376,4.5,1262899655
35792,381,7153,4.0,1200824344
59434,381,2840,1.5,1168666033
60787,381,3745,4.0,1167543331
42323,381,3624,4.0,1164381732
3108,381,457,4.0,1164876685
34883,381,5952,4.0,1200824343
77397,381,4023,3.0,1167543507
75382,381,7004,3.5,1167543135
76268,381,6541,2.0,1167542565
69668,381,53953,4.0,1200823778
22627,381,4226,4.5,1168800601
136,381,1,3.5,1164383653
14316,381,3253,3.5,1200824494
76309,381,27660,3.5,1170587491
33939,381,4995,4.0,1165975380
91422,381,31435,4.5,1278738361
31928,381,1584,3.5,1165975865
27311,381,185,3.0,1164877341
57425,381,2052,4.0,1175821229
79530,381,56152,3.5,1197247512
52398,381,54272,3.0,1187320034
36276,381,8665,4.0,1165975323
68232,381,4787,5.0,1168800720
64205,381,78637,3.5,1278632718
38320,381,1307,3.5,1200824486
55504,381,1129,3.0,1167543636
77677,381,6385,4.0,1164383651
76459,381,63072,4.0,1262898713
29527,381,377,4.0,1200824560
79332,381,46948,4.0,1164382879
65763,381,41997,3.0,1166980449
25749,381,19,2.5,1165975855
73806,381,53993,2.5,1199053918
34631,381,5618,5.0,1165975125
79355,381,49274,4.0,1164382787
50131,381,4816,2.0,1167542356
79494,381,55267,4.0,1197247527
44325,381,48774,5.0,1200824123
13506,381,2959,5.0,1164876419
12858,381,2716,4.0,1164876941
39161,381,30749,5.0,1164383477
40175,381,72998,4.5,1262898482
57446,381,2053,3.5,1200824399
21635,381,3175,2.5,1166972030
50902,381,7147,3.5,1164876883
75319,381,6659,1.0,1167543380
17958,381,32,3.5,1200824503
46977,381,4878,5.0,1200823906
47506,381,78499,4.0,1278632058
76349,381,27808,3.5,1167543673
38097,381,5872,4.0,1167542552
51815,381,44191,4.5,1200824497
12052,381,2571,5.0,1164383856
33137,381,4306,4.0,1164877390
60949,381,3826,2.0,1167542604
34250,381,5378,3.5,1200824539
89743,381,45361,1.0,1164383038
71205,381,44974,4.0,1262899785
83043,381,7347,4.0,1168666051
78717,381,4823,3.0,1168666005
57165,381,1911,2.5,1167543442
69052,381,36517,4.5,1201405344
27833,381,236,5.0,1200824412
20493,381,1968,5.0,1200824129
64130,381,72641,5.0,1262898593
86360,381,2013,3.5,1164381780
10066,381,2005,4.5,1167542517
88796,381,78893,2.5,1278632231
60166,381,3396,1.0,1167543238
61406,381,3988,2.0,1167543281
49704,381,2953,2.0,1164381760
61490,381,4019,4.0,1200824420
81459,381,48982,3.5,1165286280
76294,381,6564,3.0,1168664488
10905,381,2174,4.0,1200823814
61645,381,4232,3.5,1168665955
2298,381,333,4.5,1200824513
69300,381,46723,3.5,1200824144
70889,381,1537,3.5,1164382329
26404,381,104,3.5,1165975914
56895,381,1722,3.5,1167542247
40045,381,70293,4.0,1262898702
18797,381,539,4.0,1164877313
39215,381,31685,2.5,1167543163
80400,381,7158,4.5,1199054385
78601,381,4069,2.0,1168665977
5706,381,1073,4.0,1165287067
12930,381,2761,4.5,1164383681
32694,381,3623,3.5,1165976014
63397,381,34162,3.0,1167542319
80689,381,78266,3.0,1278632735
32316,381,1917,3.0,1165975414
44280,381,48304,3.0,1167540037
65606,381,8622,4.0,1164876803
11079,381,2273,4.0,1167542537
80124,381,47518,3.5,1164383001
5229,381,736,3.5,1164877263
32387,381,2671,4.0,1168664472
36983,381,33493,3.5,1200824543
15487,381,318,3.5,1164383421
79288,381,45720,4.0,1167543260
71133,381,5449,2.5,1168665878
34445,381,5459,2.5,1168664750
34552,381,5502,4.0,1165975455
68707,381,7090,3.0,1166972079
32585,381,3114,3.5,1164383929
47094,381,4973,5.0,1200824153
88366,381,45028,3.5,1164382948
32508,381,2717,2.5,1164877025
66092,381,64575,3.0,1263295212
63711,381,51084,4.0,1200824315
22993,381,4896,4.0,1164876982
40107,381,72737,4.0,1262898367
73500,381,2124,2.5,1167543455
44487,381,50872,3.5,1187320076
72798,381,3552,2.0,1167542659
47437,381,48394,3.5,1170002296
40078,381,72011,3.0,1262898294
48369,381,68358,3.5,1248413784
41779,381,1876,2.5,1167542164
38065,381,5507,3.5,1200824464
77177,381,30810,2.0,1167542287
16012,381,48516,5.0,1164382754
44553,381,56174,4.0,1199053774
69167,381,41569,3.5,1167541838
28036,381,262,4.0,1168800704
41250,381,1385,2.5,1168666250
11635,381,2470,3.5,1167543225
59359,381,2804,2.5,1167543048
36354,381,8865,2.5,1167543064
49750,381,3081,2.5,1164876908
73995,381,53894,5.0,1187320063
35253,381,6365,4.0,1165975402
36759,381,30812,2.5,1167542294
7938,381,1240,2.5,1164877334
66111,381,66097,5.0,1253162131
58028,381,2294,3.0,1167542579
31280,381,783,4.0,1167543399
41846,381,2100,3.5,1167542134
44405,381,48780,4.0,1164382765
61685,381,4270,3.5,1167543044
39411,381,47099,5.0,1176050612
51002,381,7373,2.5,1167542531
1443,381,231,2.5,1164877302
62762,381,6297,3.5,1168666075
10962,381,2193,2.0,1167542541
83164,381,36401,3.5,1164877018
82950,381,54780,3.0,1197247595
6356,381,1136,4.0,1200824320
23762,381,253,4.0,1171128038
73972,381,45950,4.0,1164382821
63289,381,6503,3.0,1167543040
35587,381,6934,3.5,1164381715
29036,381,339,3.5,1165975391
10139,381,2012,3.5,1165975333
5109,381,733,3.5,1164877294
51164,381,8784,4.0,1166599455
8189,381,1265,3.5,1164876890
82589,381,71745,3.0,1262977639
64059,381,68791,3.5,1248413830
69252,381,44195,4.0,1165287076
40006,381,69844,5.0,1248413791
25037,381,597,4.0,1164877296
32460,381,2701,2.0,1167542302
7148,381,1208,2.0,1170587454
78119,381,6754,3.0,1167543268
79416,381,52975,4.0,1187320040
27987,381,256,3.0,1167543450
44236,381,8644,4.0,1167542569
77144,381,27904,4.0,1166599477
2629,381,356,4.0,1278632776
61114,381,3157,2.5,1168665940
26077,381,62,4.5,1263494357
33273,381,4370,3.0,1166971997
56325,381,1485,3.5,1165975973
51421,381,33615,3.5,1167543351
19714,381,1259,3.5,1200824550
71695,381,54001,4.5,1187320046
51053,381,8361,3.5,1167542362
80135,381,50601,3.5,1200823885
28383,381,292,3.0,1164877310
40246,381,73017,4.0,1262898671
44984,381,71057,5.0,1253162138
17669,381,3949,5.0,1164842788
80144,381,53460,4.0,1200824247
68591,381,6947,3.5,1170587467
80149,381,55768,3.5,1197247520
47193,381,7099,4.5,1167286608
60990,381,1015,3.5,1175821268
41521,381,1721,3.5,1164877331
37087,381,33794,3.5,1164383184
53021,381,68319,4.0,1248413859
57690,381,2140,3.5,1164876960
63651,381,45672,1.5,1164383066
58277,381,2355,4.0,1165975879
65995,381,56171,2.5,1199053778
32837,381,3977,3.5,1165975434
69459,381,49530,4.5,1175821036
79192,381,41571,3.5,1168664758
52084,381,46578,5.0,1164383405
14023,381,3052,4.0,1197265272
79314,381,45928,3.5,1165287072
18946,381,588,4.0,1164877236
6889,381,1198,4.0,1164383449
52006,381,45722,3.5,1164876967
29759,381,432,3.0,1167542292
80969,381,6593,4.0,1168666018
2207,381,316,3.5,1165975719
47612,381,1036,2.0,1164877369
38497,381,5377,5.0,1200824138
78774,381,5444,4.5,1167542675
64014,381,63082,4.5,1278632832
57632,381,2133,3.5,1168666143
23133,381,34,3.5,1164877286
24876,381,589,2.5,1164877216
66692,381,6773,4.0,1200824239
63470,381,40815,4.0,1164876936
27592,381,208,1.5,1164877337
54613,381,48,3.0,1165976148
51498,381,34405,3.5,1164383618
39272,381,33679,3.5,1166971981
60513,381,3526,3.0,1167543346
9040,381,1552,2.5,1167542174
34145,381,5349,3.5,1200824554
52246,381,53125,4.0,1199054017
83136,381,27815,4.5,1164383471
51747,381,44022,3.5,1168664478
69377,381,48385,4.0,1165286958
49295,381,1961,4.5,1164877386
32903,381,3994,3.5,1167541731
63535,381,41566,4.0,1164876956
35517,381,6863,5.0,1200824260
43976,381,5971,4.0,1166979367
28714,381,317,3.5,1165975927
34361,381,5445,3.0,1165975968
35654,381,7143,4.5,1168664759
77629,381,6218,4.5,1164384265
72999,381,4321,3.5,1167542239
35972,381,8360,3.5,1168663103
61461,381,4016,4.0,1167543120
59545,381,2968,2.0,1167542800
74016,381,72395,4.0,1262898559
66839,381,5064,4.5,1164876999
69005,381,33166,4.0,1200823739
50177,381,5266,3.5,1167542261
56022,381,1380,4.0,1165975983
37806,381,2011,3.0,1165975946
32127,381,1682,3.5,1200824508
32775,381,3916,4.0,1167542662
61234,381,3755,3.5,1167542347
62643,381,5630,2.0,1167542359
38430,381,4447,3.0,1167542648
51112,381,8641,3.0,1167543029
40280,381,78772,4.0,1278632221
50269,381,5418,5.0,1168663116
8059,381,1258,4.0,1166891088
42042,381,2694,4.0,1167542811
47283,381,7361,4.0,1200824433
13724,381,2987,3.0,1165975328
49904,381,3751,3.5,1168663122
44954,381,70286,3.5,1262898685
68835,381,8874,3.5,1165287082
70175,382,7379,3.5,1515173613
51532,382,36519,3.5,1515172717
61621,382,4161,3.5,1515172488
38026,382,5481,3.0,1515162294
29037,382,339,3.5,1515171007
52464,382,55247,5.0,1515250291
53854,382,102125,4.0,1515161974
80842,382,5094,1.0,1515163680
6890,382,1198,5.0,1515160690
64015,382,63082,4.5,1515160889
74620,382,135143,4.0,1515162207
91473,382,104074,3.0,1515162067
63844,382,56775,3.0,1515162765
40247,382,73017,4.5,1515161954
82933,382,8643,2.5,1515248446
35254,382,6365,4.0,1515173420
5591,382,1049,3.5,1515171807
61957,382,4638,3.5,1515173175
54277,382,122920,4.0,1515161931
1727,382,260,5.0,1515160692
89056,382,85510,3.0,1515249326
45132,382,89745,4.5,1515161896
85468,382,7324,3.5,1515173711
91475,382,104076,2.0,1515161616
18488,382,357,4.5,1515161068
86622,382,90647,3.5,1515249636
91481,382,114713,3.5,1515249359
15000,382,3703,5.0,1515249411
63226,382,4701,3.5,1515172930
22994,382,4896,4.5,1515162169
83636,382,5501,0.5,1515163351
40108,382,72737,4.5,1515161153
85711,382,130634,3.5,1515162979
90673,382,53974,1.0,1515162391
80210,382,76293,3.5,1515249173
76409,382,59501,4.0,1515162043
36376,382,8907,3.5,1515174410
72167,382,1431,3.0,1515174737
91479,382,112460,2.0,1515248565
91483,382,116887,3.5,1515171056
85704,382,86644,3.5,1515163070
52933,382,64957,5.0,1515160894
31208,382,762,3.0,1515250185
36984,382,33493,4.5,1515161536
44635,382,59315,4.5,1515161893
40596,382,95167,4.0,1515161470
16219,382,60756,1.5,1515162339
34251,382,5378,4.0,1515161535
41522,382,1721,5.0,1515160906
81310,382,83177,1.0,1515161636
76761,382,111360,3.5,1515250006
84799,382,160563,3.5,1515249133
33785,382,4993,5.0,1515160693
80150,382,55768,3.0,1515171694
20269,382,1907,4.5,1515161436
91346,382,47124,3.5,1515173781
84399,382,114795,3.5,1515249972
13507,382,2959,5.0,1515160618
16148,382,58559,5.0,1515160622
91432,382,1003,3.5,1515172339
91435,382,4580,0.5,1515163498
53313,382,77561,4.0,1515161969
71541,382,4890,3.5,1515172375
51054,382,8361,3.5,1515173347
12408,382,2628,3.5,1515161544
69038,382,33660,4.0,1515161089
35793,382,7153,5.0,1515162241
85550,382,6332,3.0,1515173514
51917,382,44555,5.0,1515160661
86966,382,5323,1.0,1515163660
84461,382,71530,3.5,1515174972
71744,382,59725,3.5,1515174179
63471,382,40815,4.5,1515162167
8966,382,1517,3.5,1515162287
46465,382,1230,5.0,1515148964
42997,382,858,5.0,1515160584
17065,382,122882,5.0,1515249400
16814,382,99114,4.5,1515160718
51113,382,8641,3.5,1515162321
38431,382,4447,3.5,1515172857
39216,382,31685,3.5,1515175071
38839,382,7149,3.5,1515175094
49798,382,3257,3.5,1515161198
64341,382,81834,4.0,1515162145
71696,382,54001,5.0,1515162161
51455,382,34150,3.0,1515173299
63130,382,4085,4.0,1515249212
36833,382,32296,1.0,1515173993
32970,382,4018,3.5,1515172386
67008,382,47610,4.5,1515160923
44730,382,60069,5.0,1515160700
55148,382,743,2.0,1515162305
57996,382,2279,3.5,1515172029
84423,382,135532,3.5,1515248824
91444,382,26764,0.5,1515163247
84385,382,109846,3.5,1515249603
91491,382,130686,3.0,1515248368
84058,382,135137,2.0,1515249503
64373,382,87520,3.5,1515173240
76488,382,68554,3.5,1515248228
18192,382,215,4.0,1515161097
56827,382,1702,3.5,1515161690
63536,382,41566,4.5,1515162073
91490,382,126482,3.0,1515248933
58793,382,2496,3.5,1515175166
75260,382,5040,2.5,1515174895
81317,382,3991,2.0,1515161308
91437,382,4632,3.5,1515173574
86487,382,42011,3.0,1515174454
45356,382,105504,5.0,1515162537
84065,382,135436,3.5,1515171402
88651,382,45208,2.0,1515174038
91485,382,122902,2.0,1515249863
7312,382,1210,4.5,1515161557
84420,382,131714,3.5,1515171293
59196,382,2720,1.0,1515161273
9324,382,1587,3.5,1515174865
45384,382,110102,4.0,1515161925
91439,382,8387,0.5,1515163292
56512,382,1569,3.5,1515174770
54225,382,122900,3.5,1515161909
81524,382,73015,3.5,1515171260
40823,382,106696,3.5,1515161464
91492,382,131934,1.0,1515163786
38321,382,1307,4.5,1515160989
137,382,1,4.5,1515162628
79531,382,56152,4.5,1515161062
32317,382,1917,3.5,1515173362
15932,382,46970,4.5,1515162344
86840,382,4133,1.0,1515163625
91376,382,94985,3.5,1515171759
71633,382,7444,3.5,1515172672
52292,382,53464,3.5,1515173302
37212,382,34319,3.5,1515172620
22628,382,4226,5.0,1515160655
62944,382,2990,4.0,1515249560
82947,382,53466,2.5,1515173932
78892,382,6879,3.5,1515172272
91024,382,165101,3.5,1515248217
53710,382,91542,4.5,1515161955
56896,382,1722,3.5,1515173463
74638,382,137857,4.0,1515149008
67100,382,61132,5.0,1515161977
85352,382,4719,3.5,1515173731
50323,382,5574,3.5,1515172709
89244,382,148888,2.5,1515249295
63311,382,7573,3.0,1515249538
82792,382,91671,1.0,1515161253
83210,382,67923,3.0,1515163077
88741,382,58105,4.0,1515162028
32388,382,2671,3.5,1515175027
91457,382,52279,1.5,1515174055
62985,382,3638,3.5,1515172759
708,382,50,5.0,1515160611
91455,382,50003,3.0,1515250230
23485,382,150,4.0,1515162557
63398,382,34162,3.5,1515160970
4483,382,593,5.0,1515160658
47507,382,78499,5.0,1515162656
12053,382,2571,5.0,1515173439
91446,382,26765,2.0,1515250155
49154,382,1544,3.5,1515173165
33365,382,4700,3.5,1515172658
60950,382,3826,3.5,1515175005
37239,382,37741,4.5,1515172230
63617,382,45447,3.0,1515162659
59034,382,2687,4.5,1515161389
38997,382,7458,4.0,1515171306
39769,382,63113,3.5,1515173477
75911,382,1388,3.5,1515171363
34884,382,5952,5.0,1515160698
22835,382,4308,5.0,1515160984
29408,382,374,3.5,1515174691
58989,382,2643,2.0,1515174126
33224,382,4310,3.5,1515173655
6545,382,1196,5.0,1515160696
65996,382,56171,4.0,1515162047
7597,382,1214,5.0,1515160736
45881,382,166528,4.5,1515161559
48587,382,442,3.5,1515174225
37138,382,33836,2.0,1515174494
36064,382,8368,4.5,1515162165
80970,382,6593,3.5,1515172648
38532,382,5620,3.5,1515172890
13775,382,2991,3.5,1515173679
81551,382,81537,3.5,1515161988
18947,382,588,5.0,1515160916
79289,382,45720,4.5,1515160931
2630,382,356,4.5,1515160877
86530,382,51939,3.5,1515174537
39912,382,68954,4.5,1515160733
83721,382,34520,1.0,1515163512
2019,382,296,5.0,1515160642
82455,382,1606,1.0,1515163573
62788,382,2376,3.0,1515172772
91300,382,4444,3.5,1515171204
38766,382,6535,2.0,1515174004
81528,382,73042,1.0,1515161247
80449,382,39292,4.5,1515161997
27384,382,186,3.0,1515173845
16539,382,79132,5.0,1515160650
51586,382,37386,3.5,1515172603
17529,382,2424,3.5,1515162619
34044,382,5218,4.5,1515171411
29618,382,382,3.5,1515173045
71906,382,111659,4.0,1515161029
83786,382,54732,3.0,1515148883
17733,382,70946,0.5,1515163450
51422,382,33615,3.0,1515171703
10444,382,2054,4.0,1515174669
80987,382,6687,1.0,1515173954
37176,382,34048,4.5,1515171073
86540,382,56176,2.0,1515161212
30163,382,455,3.5,1515171100
34728,382,5816,4.0,1515162052
86378,382,3564,3.0,1515161682
84120,382,160080,3.0,1515248308
90907,382,117545,3.5,1515171986
3702,382,527,5.0,1515160612
35871,382,7155,3.5,1515174633
27593,382,208,3.5,1515173379
45861,382,160980,4.0,1515162521
40428,382,81847,4.5,1515161451
30100,382,454,3.5,1515173814
76672,382,103042,4.0,1515173266
91458,382,65685,3.5,1515162039
79094,382,8968,3.5,1515172547
69859,382,61248,3.5,1515174934
91468,382,91660,2.0,1515174811
88119,382,61348,1.0,1515163557
8190,382,1265,5.0,1515160899
91471,382,95796,0.5,1515163188
63860,382,58025,3.5,1515173285
45555,382,115149,4.0,1515250108
64913,382,110553,3.5,1515173317
56742,382,1681,1.0,1515163748
77630,382,6218,3.5,1515161056
63303,382,7570,3.5,1515249554
10296,382,2028,4.5,1515162599
64221,382,79185,4.0,1515162831
53805,382,98809,4.5,1515162219
91495,382,152079,3.5,1515172074
89182,382,101362,3.5,1515172082
81658,382,100507,3.0,1515249911
43378,382,1653,4.5,1515160958
66950,382,35836,4.0,1515160956
40007,382,69844,4.5,1515162157
84536,382,112171,3.5,1515250068
15488,382,318,5.0,1515160581
88129,382,60937,2.5,1515174079
91472,382,100737,3.5,1515171167
38574,382,5957,3.5,1515175061
35588,382,6934,3.5,1515173412
40796,382,106489,4.5,1515162225
11080,382,2273,3.5,1515172806
91464,382,88356,2.0,1515161610
16284,382,68157,5.0,1515160710
91448,382,46865,1.0,1515173963
88567,382,33158,2.5,1515172096
76824,382,118696,4.5,1515162230
78452,382,2881,3.5,1515175134
91470,382,93139,1.5,1515248680
91449,382,47952,3.0,1515249750
91450,382,48598,3.5,1515172221
39673,382,56949,3.0,1515172900
91452,382,49647,3.5,1515172451
91497,382,158254,1.5,1515162927
36667,382,8972,3.5,1515162798
65081,382,117529,4.0,1515173182
11364,382,2353,3.5,1515172307
91493,382,142372,3.5,1515171869
81424,382,40339,3.5,1515174568
91498,382,170289,1.0,1515163735
88138,382,63540,3.5,1515161264
64650,382,102716,3.5,1515163069
89473,382,2498,2.5,1515173883
90968,382,110127,3.5,1515171050
91463,382,72696,0.5,1515163384
58029,382,2294,4.5,1515171417
71083,383,2690,4.0,943570446
58882,383,2558,3.0,943569666
76086,383,2961,3.0,943569213
21057,383,2712,1.0,943570276
83532,383,2447,3.0,943570197
21187,383,2762,5.0,943571045
20731,383,2324,5.0,943569630
6546,383,1196,3.0,943571184
58794,383,2496,4.0,943570500
72644,383,2906,3.0,943569367
31836,383,1246,5.0,943571137
91499,383,2546,4.0,943570197
58518,383,2396,5.0,943571137
71066,383,2501,5.0,943570046
57304,383,1994,3.0,943571184
46598,383,1299,4.0,943571272
75049,383,3115,4.0,943569427
85223,383,2996,4.0,943569128
66599,383,2686,5.0,943569933
47879,383,1234,3.0,943571272
65355,383,3006,5.0,943569064
